year,make,model,trim,trim_id,tc_body,msrp,invoice,pct_discount,n_ind_transactions
2012,Ram,1500,"4WD Crew Cab 140.5"" Laramie Longhorn Edition",335625,Truck,47415,43602,0.05431342,745
2012,Chrysler,Town & Country,4dr Wagon Touring,335626,Van,30930,29725,0.04035093,46
2012,Chrysler,Town & Country,4dr Wagon Touring-L,335627,Van,34080,32623,0.04065249,46
2012,Chrysler,Town & Country,4dr Wagon Limited,335628,Van,40585,38609,0.04982912,-1
2012,Dodge,Grand Caravan,4dr Wagon SE,335629,Van,21990,21805,0.00542652,5
2012,Dodge,Grand Caravan,4dr Wagon SXT,335630,Van,27490,26445,0.04471337,84
2012,Dodge,Grand Caravan,4dr Wagon Crew,335631,Van,29490,28285,0.04493174,84
2012,Dodge,Grand Caravan,4dr Wagon R/T,335632,Van,30990,29665,0.04508601,84
2012,Dodge,Journey,FWD 4dr SE,335634,Wagon,19990,19850,0.00345694,3
2012,Dodge,Journey,FWD 4dr SXT,335635,Wagon,23990,23150,0.02805831,24
2012,Dodge,Journey,FWD 4dr Crew,335636,Wagon,29190,27934,0.02623261,24
2012,Dodge,Journey,FWD 4dr R/T,335637,Wagon,30990,29590,0.02641867,24
2012,Dodge,Journey,AWD 4dr SXT,335639,Wagon,27390,26278,0.02532782,24
2012,Dodge,Journey,AWD 4dr Crew,335640,Wagon,30990,29590,0.0257118,24
2012,Dodge,Journey,AWD 4dr R/T,335642,Wagon,32790,31246,0.02588735,24
2012,Dodge,Charger,4dr Sedan SE RWD,335643,Sedan,26590,25672,0.02017248,43
2012,Dodge,Charger,4dr Sedan SXT RWD,335644,Sedan,29590,28432,0.03820326,14
2012,Dodge,Charger,4dr Sedan SXT Plus RWD,335645,Sedan,29590,28432,0.03820326,14
2012,Dodge,Charger,4dr Sedan RT RWD,335647,Sedan,30990,29720,0.038347,14
2012,Dodge,Charger,4dr Sedan RT Plus RWD,335648,Sedan,30990,29720,0.038347,14
2012,Dodge,Charger,4dr Sedan Road/Track RWD,335649,Sedan,30990,29720,0.038347,14
2012,Dodge,Charger,4dr Sedan RT Max RWD,335650,Sedan,30990,29720,0.038347,14
2012,Dodge,Charger,4dr Sedan RT Plus AWD,335652,Sedan,33340,31882,0.0378674,14
2012,Dodge,Charger,4dr Sedan RT AWD,335653,Sedan,33340,31882,0.0378674,14
2012,Dodge,Charger,4dr Sedan SXT Plus AWD,335654,Sedan,31940,30594,0.03773401,14
2012,Dodge,Charger,4dr Sedan SXT AWD,335655,Sedan,31940,30594,0.03773401,14
2012,Dodge,Charger,4dr Sedan RT Max AWD,335656,Sedan,33340,31882,0.0378674,14
2012,Dodge,Charger,4dr Sedan SRT8 RWD,335657,Sedan,46920,45276,0.03985605,-1
2012,Jeep,Liberty,RWD 4dr Sport,335658,SUV,24320,23647,0.01832346,48
2012,Jeep,Liberty,RWD 4dr Sport Latitude,335659,SUV,24320,23647,0.01832346,48
2012,Jeep,Liberty,RWD 4dr Limited,335661,SUV,27685,26777,0.01872642,48
2012,Jeep,Liberty,RWD 4dr Limited Jet,335662,SUV,27920,26995,0.0187527,48
2012,Jeep,Liberty,4WD 4dr Sport,335664,SUV,26320,25537,0.01786232,48
2012,Jeep,Liberty,4WD 4dr Sport Latitude,335665,SUV,26320,25537,0.01786232,48
2012,Jeep,Liberty,4WD 4dr Limited,335667,SUV,29285,28295,0.01819424,48
2012,Jeep,Liberty,4WD 4dr Limited Jet,335668,SUV,29920,28885,0.01826094,48
2012,Chrysler,200,2dr Conv Touring,335670,Convertible,27805,26774,0.0230246,10
2012,Chrysler,200,2dr Conv Limited,335671,Convertible,32800,31370,0.07250696,4
2012,Chrysler,200,2dr Conv S,335672,Convertible,33300,31830,0.072554,4
2012,Chrysler,200,4dr Sedan S,335673,Sedan,27830,26582,0.01974658,15
2012,Chrysler,200,4dr Sedan Limited,335674,Sedan,25535,24470,0.0219147,15
2012,Chrysler,200,4dr Sedan Touring,335675,Sedan,22415,21600,0.02318092,41
2012,Chrysler,200,4dr Sedan LX,335676,Sedan,19845,19615,0.00394813,65
2012,Ford,Fiesta,4dr Sedan S,335677,Sedan,13995,13583,0.02806057,6
2012,Ford,Fiesta,4dr Sedan SE,335678,Sedan,15465,14965,0.02837112,6
2012,Ford,Fiesta,4dr Sedan SEL,335679,Sedan,17395,16779,0.02873679,6
2012,Ford,Fiesta,5dr HB SE,335680,Hatchback,16465,15905,0.03669307,3
2012,Ford,Fiesta,5dr HB SES,335681,Hatchback,18295,17625,0.03702077,3
2012,Jeep,Grand Cherokee,RWD 4dr Laredo,335682,SUV,28120,27728,0.04546535,14
2012,Jeep,Grand Cherokee,RWD 4dr Laredo Altitude,335683,SUV,28120,27728,0.04546535,14
2012,Jeep,Grand Cherokee,RWD 4dr Limited,335684,SUV,37720,35649,0.05821214,11
2012,Jeep,Grand Cherokee,RWD 4dr Overland,335685,SUV,40820,38470,0.05845773,11
2012,Jeep,Grand Cherokee,RWD 4dr Overland Summit,335686,SUV,40820,38470,0.05845773,11
2012,Jeep,Grand Cherokee,4WD 4dr Laredo,335687,SUV,30120,29668,0.04497212,14
2012,Jeep,Grand Cherokee,4WD 4dr Limited,335688,SUV,40220,37984,0.05770481,11
2012,Jeep,Grand Cherokee,4WD 4dr Overland,335689,SUV,44320,41715,0.05800665,11
2012,Jeep,Grand Cherokee,4WD 4dr Overland Summit,335690,SUV,44320,41715,0.05800665,11
2012,Jeep,Grand Cherokee,4WD 4dr SRT8,335691,SUV,55595,53075,0.06849491,5
2012,Dodge,Avenger,4dr Sedan SE,335692,Sedan,19990,19735,0.02681619,48
2012,Dodge,Avenger,4dr Sedan SXT,335693,Sedan,22490,21655,0.00456579,5
2012,Dodge,Avenger,4dr Sedan SXT Plus,335694,Sedan,24990,23955,-0.01246494,13
2012,Dodge,Avenger,4dr Sedan R/T,335696,Sedan,26990,25795,-0.01222554,13
2012,Ram,3500,"2WD Crew Cab 149"" Laramie Longhorn",335708,Truck,56540,51782,0.06456933,2531
2012,Ram,3500,"2WD Crew Cab 169"" Laramie Longhorn",335709,Truck,57765,52867,0.06463598,2531
2012,Ram,3500,"2WD Mega Cab 160.5"" Laramie Longhorn",335710,Truck,58765,53847,0.06468935,2531
2012,Ram,3500,"4WD Crew Cab 149"" Laramie Longhorn",335711,Truck,59475,54475,0.06401982,2531
2012,Ram,3500,"4WD Crew Cab 169"" Laramie Longhorn",335712,Truck,60700,55559,0.06408321,2531
2012,Ram,3500,"4WD Mega Cab 160.5"" Laramie Longhorn",335713,Truck,61700,56514,0.06413402,2531
2012,Ram,3500,"2WD Reg Cab 140.5"" ST",335714,Truck,39215,36205,0.06343162,2531
2012,Ram,3500,"2WD Reg Cab 140.5"" SLT",335715,Truck,42230,38973,0.06366194,2531
2012,Ram,3500,"2WD Crew Cab 149"" ST",335716,Truck,42375,39146,0.0636726,2531
2012,Ram,3500,"2WD Crew Cab 149"" SLT",335717,Truck,46390,42800,0.06395408,2531
2012,Ram,3500,"2WD Crew Cab 149"" Lone Star",335718,Truck,46390,42800,0.06395408,2531
2012,Ram,3500,"2WD Crew Cab 149"" Big Horn",335719,Truck,46390,42800,0.06395408,2531
2012,Ram,3500,"2WD Crew Cab 149"" Outdoorsman",335720,Truck,46390,42800,0.06395408,2531
2012,Ram,3500,"2WD Crew Cab 149"" Laramie",335721,Truck,52045,47805,0.06431175,2531
2012,Ram,3500,"2WD Crew Cab 169"" ST",335722,Truck,43600,40230,0.06376121,2531
2012,Ram,3500,"2WD Crew Cab 169"" SLT",335723,Truck,47615,43884,0.06403512,2531
2012,Ram,3500,"2WD Crew Cab 169"" Lone Star",335724,Truck,47615,43884,0.06403512,2531
2012,Ram,3500,"2WD Crew Cab 169"" Big Horn",335725,Truck,47615,43884,0.06403512,2531
2012,Ram,3500,"2WD Crew Cab 169"" Outdoorsman",335726,Truck,47615,43884,0.06403512,2531
2012,Ram,3500,"2WD Crew Cab 169"" Laramie",335727,Truck,53270,48888,0.06438409,2531
2012,Ram,3500,"2WD Mega Cab 160.5"" SLT",335728,Truck,48070,44381,0.0640647,2531
2012,Ram,3500,"2WD Mega Cab 160.5"" Lone Star",335729,Truck,48070,44381,0.0640647,2531
2012,Ram,3500,"2WD Mega Cab 160.5"" Big Horn",335730,Truck,48070,44381,0.0640647,2531
2012,Ram,3500,"2WD Mega Cab 160.5"" Outdoorsman",335731,Truck,48070,44381,0.0640647,2531
2012,Ram,3500,"2WD Mega Cab 160.5"" Laramie",335732,Truck,53470,49160,0.06439574,2531
2012,Ram,3500,"4WD Reg Cab 140.5"" ST",335733,Truck,42315,39018,0.06296131,2531
2012,Ram,3500,"4WD Reg Cab 140.5"" SLT",335734,Truck,45400,41848,0.06318013,2531
2012,Ram,3500,"4WD Crew Cab 149"" ST",335735,Truck,45710,42192,0.06320129,2531
2012,Ram,3500,"4WD Crew Cab 149"" SLT",335736,Truck,49325,45492,0.06343796,2531
2012,Ram,3500,"4WD Crew Cab 149"" Lone Star",335737,Truck,49325,45492,0.06343796,2531
2012,Ram,3500,"4WD Crew Cab 149"" Big Horn",335738,Truck,49325,45492,0.06343796,2531
2012,Ram,3500,"4WD Crew Cab 149"" Outdoorsman",335739,Truck,49325,45492,0.06343796,2531
2012,Ram,3500,"4WD Crew Cab 149"" Laramie",335740,Truck,54980,50497,0.06377546,2531
2012,Ram,3500,"4WD Crew Cab 169"" ST",335741,Truck,46935,43276,0.06328352,2531
2012,Ram,3500,"4WD Crew Cab 169"" SLT",335742,Truck,50550,46577,0.06351424,2531
2012,Ram,3500,"4WD Crew Cab 169"" Lone Star",335743,Truck,50550,46577,0.06351424,2531
2012,Ram,3500,"4WD Crew Cab 169"" Big Horn",335744,Truck,50550,46577,0.06351424,2531
2012,Ram,3500,"4WD Crew Cab 169"" Outdoorsman",335745,Truck,50550,46577,0.06351424,2531
2012,Ram,3500,"4WD Crew Cab 169"" Laramie",335746,Truck,56205,51580,0.06384398,2531
2012,Ram,3500,"4WD Mega Cab 160.5"" SLT",335747,Truck,51005,47048,0.0635421,2531
2012,Ram,3500,"4WD Mega Cab 160.5"" Lone Star",335748,Truck,51005,47048,0.0635421,2531
2012,Ram,3500,"4WD Mega Cab 160.5"" Big Horn",335749,Truck,51005,47048,0.0635421,2531
2012,Ram,3500,"4WD Mega Cab 160.5"" Outdoorsman",335750,Truck,51005,47048,0.0635421,2531
2012,Ram,3500,"4WD Mega Cab 160.5"" Laramie",335751,Truck,56405,51827,0.06385502,2531
2012,Chrysler,300,4dr Sedan V6 RWD,335752,Sedan,28595,27637,0.02698649,9
2012,Chrysler,300,4dr Sedan V6 Limited RWD,335753,Sedan,33595,32237,0.04422283,48
2012,Chrysler,300,4dr Sedan V8 300C RWD,335754,Sedan,39595,37757,0.04473379,48
2012,Chrysler,300,4dr Sedan V8 300C AWD,335755,Sedan,41945,39918,0.04420619,48
2012,Chrysler,300,4dr Sedan V6 Limited AWD,335756,Sedan,35945,34398,0.04372619,48
2012,Chrysler,300,4dr Sedan V6 300S RWD,335757,Sedan,34595,33157,0.04431404,48
2012,Chrysler,300,4dr Sedan V6 300S AWD,335758,Sedan,36945,35318,0.04381151,48
2012,Chrysler,300,4dr Sedan V8 300S RWD,335759,Sedan,40595,38677,0.04481135,48
2012,Chrysler,300,4dr Sedan V8 300S AWD,335760,Sedan,42945,40838,0.04427946,48
2012,Chrysler,300,4dr Sedan V8 SRT8 RWD,335761,Sedan,48595,46987,0.02863539,9
2012,Ram,2500,"2WD Reg Cab 140.5"" ST",335762,Truck,30215,28070,0.06417799,3604
2012,Ram,2500,"2WD Reg Cab 140.5"" SLT",335763,Truck,33395,30984,0.06448914,3604
2012,Ram,2500,"2WD Reg Cab 140.5"" Outdoorsman",335764,Truck,33395,30984,0.06448914,3604
2012,Ram,2500,"2WD Crew Cab 149"" ST",335765,Truck,33640,31230,0.06451187,3604
2012,Ram,2500,"2WD Crew Cab 149"" SLT",335766,Truck,37515,34760,0.06485088,3604
2012,Ram,2500,"2WD Crew Cab 149"" Lone Star",335767,Truck,37515,34760,0.06485088,3604
2012,Ram,2500,"2WD Crew Cab 149"" Big Horn",335768,Truck,37515,34760,0.06485088,3604
2012,Ram,2500,"2WD Crew Cab 149"" Outdoorsman",335769,Truck,37515,34760,0.06485088,3604
2012,Ram,2500,"2WD Crew Cab 149"" Laramie",335770,Truck,43090,39694,0.06528169,3604
2012,Ram,2500,"2WD Crew Cab 149"" Laramie Longhorn",335771,Truck,47935,43981,0.06561302,3604
2012,Ram,2500,"2WD Crew Cab 169"" ST",335772,Truck,33840,31407,0.0645303,3604
2012,Ram,2500,"2WD Crew Cab 169"" SLT",335773,Truck,37715,34937,0.06486741,3604
2012,Ram,2500,"2WD Crew Cab 169"" Lone Star",335774,Truck,37715,34937,0.06486741,3604
2012,Ram,2500,"2WD Crew Cab 169"" Big Horn",335775,Truck,37715,34937,0.06486741,3604
2012,Ram,2500,"2WD Crew Cab 169"" Outdoorsman",335776,Truck,37715,34937,0.06486741,3604
2012,Ram,2500,"2WD Crew Cab 169"" Laramie",335777,Truck,43290,39871,0.06529609,3604
2012,Ram,2500,"2WD Crew Cab 169"" Laramie Longhorn",335778,Truck,48135,44158,0.06562597,3604
2012,Ram,2500,"2WD Mega Cab 160.5"" SLT",335779,Truck,38515,35755,0.06493268,3604
2012,Ram,2500,"2WD Mega Cab 160.5"" Lone Star",335780,Truck,38515,35755,0.06493268,3604
2012,Ram,2500,"2WD Mega Cab 160.5"" Big Horn",335781,Truck,38515,35755,0.06493268,3604
2012,Ram,2500,"2WD Mega Cab 160.5"" Outdoorsman",335782,Truck,38515,35755,0.06493268,3604
2012,Ram,2500,"2WD Mega Cab 160.5"" Laramie",335783,Truck,44090,40689,0.06535303,3604
2012,Ram,2500,"2WD Mega Cab 160.5"" Laramie Longhorn",335784,Truck,48885,44933,0.06567404,3604
2012,Ram,2500,"4WD Reg Cab 140.5"" ST",335785,Truck,33190,30808,0.06376312,3604
2012,Ram,2500,"4WD Reg Cab 140.5"" SLT",335786,Truck,36610,33934,0.06406807,3604
2012,Ram,2500,"4WD Reg Cab 140.5"" Outdoorsman",335787,Truck,36610,33934,0.06406807,3604
2012,Ram,2500,"4WD Crew Cab 149"" ST",335788,Truck,36800,34137,0.06408417,3604
2012,Ram,2500,"4WD Crew Cab 149"" SLT",335789,Truck,40960,37919,0.06441718,3604
2012,Ram,2500,"4WD Crew Cab 149"" Lone Star",335790,Truck,40960,37919,0.06441718,3604
2012,Ram,2500,"4WD Crew Cab 149"" Big Horn",335791,Truck,40960,37919,0.06441718,3604
2012,Ram,2500,"4WD Crew Cab 149"" Outdoorsman",335792,Truck,40960,37919,0.06441718,3604
2012,Ram,2500,"4WD Crew Cab 149"" Power Wagon",335793,Truck,47650,43840,0.0648876,3604
2012,Ram,2500,"4WD Crew Cab 149"" Laramie",335794,Truck,46535,42852,0.06481397,3604
2012,Ram,2500,"4WD Crew Cab 149"" Laramie Longhorn",335795,Truck,51380,47141,0.06512195,3604
2012,Ram,2500,"4WD Crew Cab 169"" ST",335796,Truck,37000,34314,0.06410102,3604
2012,Ram,2500,"4WD Crew Cab 169"" SLT",335797,Truck,41160,38096,0.06443233,3604
2012,Ram,2500,"4WD Crew Cab 169"" Lone Star",335798,Truck,41160,38096,0.06443233,3604
2012,Ram,2500,"4WD Crew Cab 169"" Big Horn",335799,Truck,41160,38096,0.06443233,3604
2012,Ram,2500,"4WD Crew Cab 169"" Outdoorsman",335800,Truck,41160,38096,0.06443233,3604
2012,Ram,2500,"4WD Crew Cab 169"" Laramie",335801,Truck,46735,43029,0.06482731,3604
2012,Ram,2500,"4WD Crew Cab 169"" Laramie Longhorn",335802,Truck,51580,47318,0.06513403,3604
2012,Ram,2500,"4WD Mega Cab 160.5"" SLT",335803,Truck,41960,38879,0.06449218,3604
2012,Ram,2500,"4WD Mega Cab 160.5"" Lone Star",335804,Truck,41960,38879,0.06449218,3604
2012,Ram,2500,"4WD Mega Cab 160.5"" Big Horn",335805,Truck,41960,38879,0.06449218,3604
2012,Ram,2500,"4WD Mega Cab 160.5"" Outdoorsman",335806,Truck,41960,38879,0.06449218,3604
2012,Ram,2500,"4WD Mega Cab 160.5"" Laramie",335807,Truck,47535,43812,0.06488009,3604
2012,Ram,2500,"4WD Mega Cab 160.5"" Laramie Longhorn",335808,Truck,52330,48056,0.06517892,3604
2012,Dodge,Caliber,4dr HB SE,335836,Hatchback,18130,17694,0.03237333,2
2012,Dodge,Caliber,4dr HB SXT Plus,335837,Hatchback,19480,18949,0.03498657,2
2012,Dodge,Caliber,4dr HB SXT,335838,Hatchback,19515,18982,0.03498916,2
2012,Jeep,Compass,FWD 4dr Latitude,335841,SUV,22620,21931,0.01860762,3
2012,Jeep,Compass,4WD 4dr Latitude,335842,SUV,24370,23558,0.01813245,3
2012,Jeep,Compass,4WD 4dr Sport,335843,SUV,21970,21537,0.00721324,20
2012,Jeep,Compass,FWD 4dr Sport,335844,SUV,20220,19892,0.00766203,20
2012,Jeep,Compass,FWD 4dr Limited,335845,SUV,25220,24349,0.01894593,3
2012,Jeep,Compass,4WD 4dr Limited,335846,SUV,26970,25976,0.01844766,3
2012,Dodge,Challenger,2dr Coupe SXT,335847,Coupe,26190,25354,0.02369135,12
2012,Dodge,Challenger,2dr Coupe R/T,335848,Coupe,30990,29770,0.03758244,13
2012,Dodge,Challenger,2dr Coupe R/T Classic,335849,Coupe,30990,29770,0.03758244,13
2012,Dodge,Challenger,2dr Coupe SRT8 392,335850,Coupe,45120,43670,0.04390749,1
2012,Dodge,Challenger,2dr Coupe SXT Plus,335859,Coupe,26190,25354,0.02369135,12
2012,Dodge,Challenger,2dr Coupe R/T Plus,335868,Coupe,30990,29770,0.03758244,13
2012,Ford,Super Duty F-250 SRW,"2WD Reg Cab 137"" XL",335869,Truck,30060,28184,0.0696739,1739
2012,Ford,Super Duty F-250 SRW,"2WD Reg Cab 137"" XLT",335870,Truck,33735,31491,0.07003254,1739
2012,Ford,Super Duty F-250 SRW,"2WD SuperCab 142"" XL",335871,Truck,32185,30096,0.06988629,1739
2012,Ford,Super Duty F-250 SRW,"2WD SuperCab 142"" XLT",335872,Truck,36345,33841,0.07026426,1739
2012,Ford,Super Duty F-250 SRW,"2WD SuperCab 142"" Lariat",335873,Truck,40870,37912,0.07062912,1739
2012,Ford,Super Duty F-250 SRW,"2WD SuperCab 158"" XL",335874,Truck,32380,30272,0.06990507,1739
2012,Ford,Super Duty F-250 SRW,"2WD SuperCab 158"" XLT",335875,Truck,36530,34006,0.07028005,1739
2012,Ford,Super Duty F-250 SRW,"2WD SuperCab 158"" Lariat",335876,Truck,41070,38092,0.0706443,1739
2012,Ford,Super Duty F-250 SRW,"2WD Crew Cab 156"" XL",335877,Truck,33545,31321,0.07001498,1739
2012,Ford,Super Duty F-250 SRW,"2WD Crew Cab 156"" XLT",335878,Truck,38595,35865,0.07045103,1739
2012,Ford,Super Duty F-250 SRW,"2WD Crew Cab 156"" Lariat",335879,Truck,43415,40203,0.07081696,1739
2012,Ford,Super Duty F-250 SRW,"2WD Crew Cab 156"" King Ranch",335880,Truck,48180,44492,0.07114077,1739
2012,Ford,Super Duty F-250 SRW,"2WD Crew Cab 172"" XL",335881,Truck,33740,31495,0.070033,1739
2012,Ford,Super Duty F-250 SRW,"2WD Crew Cab 172"" XLT",335882,Truck,38780,36032,0.0704659,1739
2012,Ford,Super Duty F-250 SRW,"2WD Crew Cab 172"" Lariat",335883,Truck,43605,40374,0.07083054,1739
2012,Ford,Super Duty F-250 SRW,"2WD Crew Cab 172"" King Ranch",335884,Truck,48370,44662,0.07115301,1739
2012,Ford,Super Duty F-250 SRW,"4WD Reg Cab 137"" XL",335885,Truck,33035,30861,0.06926046,1739
2012,Ford,Super Duty F-250 SRW,"4WD Reg Cab 137"" XLT",335886,Truck,36765,34218,0.04015907,75
2012,Ford,Super Duty F-250 SRW,"4WD SuperCab 142"" XL",335887,Truck,35165,32778,0.06945475,1739
2012,Ford,Super Duty F-250 SRW,"4WD SuperCab 142"" XLT",335888,Truck,39600,36769,0.06982409,1739
2012,Ford,Super Duty F-250 SRW,"4WD SuperCab 142"" Lariat",335889,Truck,44010,40738,0.07015241,1739
2012,Ford,Super Duty F-250 SRW,"4WD SuperCab 158"" XL",335890,Truck,35355,32949,0.06947151,1739
2012,Ford,Super Duty F-250 SRW,"4WD SuperCab 158"" XLT",335891,Truck,39800,36949,0.06983975,1739
2012,Ford,Super Duty F-250 SRW,"4WD SuperCab 158"" Lariat",335892,Truck,44200,40909,0.0701658,1739
2012,Ford,Super Duty F-250 SRW,"4WD Crew Cab 156"" XL",335893,Truck,36520,33998,0.06957232,1739
2012,Ford,Super Duty F-250 SRW,"4WD Crew Cab 156"" XLT",335894,Truck,41855,38799,0.06999629,1739
2012,Ford,Super Duty F-250 SRW,"4WD Crew Cab 156"" Lariat",335895,Truck,46560,43034,0.07032755,1739
2012,Ford,Super Duty F-250 SRW,"4WD Crew Cab 156"" King Ranch",335896,Truck,51325,47322,0.07063052,1739
2012,Ford,Super Duty F-250 SRW,"4WD Crew Cab 172"" XL",335897,Truck,36715,34173,0.06958888,1739
2012,Ford,Super Duty F-250 SRW,"4WD Crew Cab 172"" XLT",335898,Truck,42055,38979,0.07001112,1739
2012,Ford,Super Duty F-250 SRW,"4WD Crew Cab 172"" Lariat",335899,Truck,46755,43209,0.07034054,1739
2012,Ford,Super Duty F-250 SRW,"4WD Crew Cab 172"" King Ranch",335900,Truck,51520,47498,0.07064231,1739
2012,Ford,Super Duty F-350 DRW,"2WD Reg Cab 137"" XL",335901,Truck,31875,29817,0.06918193,227
2012,Ford,Super Duty F-350 DRW,"2WD Reg Cab 137"" XLT",335902,Truck,36445,33931,0.06959854,227
2012,Ford,Super Duty F-350 DRW,"2WD SuperCab 158"" XL",335903,Truck,34515,32193,0.06942935,227
2012,Ford,Super Duty F-350 DRW,"2WD SuperCab 158"" XLT",335904,Truck,39795,36945,0.06987197,227
2012,Ford,Super Duty F-350 DRW,"2WD SuperCab 158"" Lariat",335905,Truck,42945,39781,0.07010885,227
2012,Ford,Super Duty F-350 DRW,"2WD Crew Cab 172"" XL",335906,Truck,35995,33525,0.0695599,227
2012,Ford,Super Duty F-350 DRW,"2WD Crew Cab 172"" XLT",335907,Truck,42165,39078,0.07005185,227
2012,Ford,Super Duty F-350 DRW,"2WD Crew Cab 172"" Lariat",335908,Truck,45605,42174,0.07029572,227
2012,Ford,Super Duty F-350 DRW,"2WD Crew Cab 172"" King Ranch",335909,Truck,50040,46165,0.07058429,227
2012,Ford,Super Duty F-350 DRW,"4WD Reg Cab 137"" XL",335910,Truck,34790,32441,0.06874715,227
2012,Ford,Super Duty F-350 DRW,"4WD Reg Cab 137"" XLT",335911,Truck,39430,36616,0.06913644,227
2012,Ford,Super Duty F-350 DRW,"4WD SuperCab 158"" XL",335912,Truck,37435,34821,0.068975,227
2012,Ford,Super Duty F-350 DRW,"4WD SuperCab 158"" XLT",335913,Truck,42785,39636,0.06939036,227
2012,Ford,Super Duty F-350 DRW,"4WD SuperCab 158"" Lariat",335914,Truck,46035,42561,0.06961802,227
2012,Ford,Super Duty F-350 DRW,"4WD Crew Cab 172"" XL",335915,Truck,38910,36148,0.06909516,227
2012,Ford,Super Duty F-350 DRW,"4WD Crew Cab 172"" XLT",335916,Truck,44915,41553,0.06954143,227
2012,Ford,Super Duty F-350 DRW,"4WD Crew Cab 172"" Lariat",335917,Truck,48470,44752,0.06977829,227
2012,Ford,Super Duty F-350 DRW,"4WD Crew Cab 172"" King Ranch",335918,Truck,52905,48744,0.07005053,227
2012,Ford,Super Duty F-350 SRW,"2WD Reg Cab 137"" XL",335919,Truck,30780,28832,0.06893199,673
2012,Ford,Super Duty F-350 SRW,"2WD Reg Cab 137"" XLT",335920,Truck,34790,32441,0.06931279,673
2012,Ford,Super Duty F-350 SRW,"2WD SuperCab 142"" XL",335921,Truck,33235,31041,0.0691706,673
2012,Ford,Super Duty F-350 SRW,"2WD SuperCab 142"" XLT",335922,Truck,37960,35294,0.06958394,673
2012,Ford,Super Duty F-350 SRW,"2WD SuperCab 142"" Lariat",335923,Truck,41890,38831,0.06989026,673
2012,Ford,Super Duty F-350 SRW,"2WD SuperCab 158"" XL",335924,Truck,33425,31212,0.06918833,673
2012,Ford,Super Duty F-350 SRW,"2WD SuperCab 158"" XLT",335925,Truck,38155,35469,0.06959987,673
2012,Ford,Super Duty F-350 SRW,"2WD SuperCab 158"" Lariat",335926,Truck,42090,39011,0.06990507,673
2012,Ford,Super Duty F-350 SRW,"2WD Crew Cab 156"" XL",335927,Truck,34465,32148,0.0692836,673
2012,Ford,Super Duty F-350 SRW,"2WD Crew Cab 156"" XLT",335928,Truck,40085,37206,0.06975331,673
2012,Ford,Super Duty F-350 SRW,"2WD Crew Cab 156"" Lariat",335929,Truck,44305,41004,0.07006455,673
2012,Ford,Super Duty F-350 SRW,"2WD Crew Cab 156"" King Ranch",335930,Truck,48970,45202,0.07037584,673
2012,Ford,Super Duty F-350 SRW,"2WD Crew Cab 172"" XL",335931,Truck,34665,32328,0.06930159,673
2012,Ford,Super Duty F-350 SRW,"2WD Crew Cab 172"" XLT",335932,Truck,40270,37372,0.06976763,673
2012,Ford,Super Duty F-350 SRW,"2WD Crew Cab 172"" Lariat",335933,Truck,44495,41175,0.07007786,673
2012,Ford,Super Duty F-350 SRW,"2WD Crew Cab 172"" King Ranch",335934,Truck,49160,45374,0.07038788,673
2012,Ford,Super Duty F-350 SRW,"4WD Reg Cab 137"" XL",335935,Truck,33750,31505,0.06851154,673
2012,Ford,Super Duty F-350 SRW,"4WD Reg Cab 137"" XLT",335936,Truck,37830,35176,0.06886639,673
2012,Ford,Super Duty F-350 SRW,"4WD SuperCab 142"" XL",335937,Truck,36210,33718,0.0687303,673
2012,Ford,Super Duty F-350 SRW,"4WD SuperCab 142"" XLT",335938,Truck,41000,38029,0.06911661,673
2012,Ford,Super Duty F-350 SRW,"4WD SuperCab 142"" Lariat",335939,Truck,45035,41661,0.06940849,673
2012,Ford,Super Duty F-350 SRW,"4WD SuperCab 158"" XL",335940,Truck,36400,33889,0.06874658,673
2012,Ford,Super Duty F-350 SRW,"4WD SuperCab 158"" XLT",335941,Truck,41190,38201,0.06913099,673
2012,Ford,Super Duty F-350 SRW,"4WD SuperCab 158"" Lariat",335942,Truck,45225,41832,0.06942158,673
2012,Ford,Super Duty F-350 SRW,"4WD Crew Cab 156"" XL",335943,Truck,37440,34825,0.06883417,673
2012,Ford,Super Duty F-350 SRW,"4WD Crew Cab 156"" XLT",335944,Truck,42885,39726,0.06925638,673
2012,Ford,Super Duty F-350 SRW,"4WD Crew Cab 156"" Lariat",335945,Truck,47210,43618,0.06955515,673
2012,Ford,Super Duty F-350 SRW,"4WD Crew Cab 156"" King Ranch",335946,Truck,51875,47817,0.06984816,673
2012,Ford,Super Duty F-350 SRW,"4WD Crew Cab 172"" XL",335947,Truck,37640,35005,0.06885074,673
2012,Ford,Super Duty F-350 SRW,"4WD Crew Cab 172"" XLT",335948,Truck,43075,39897,0.06927013,673
2012,Ford,Super Duty F-350 SRW,"4WD Crew Cab 172"" Lariat",335949,Truck,47405,43794,0.06956797,673
2012,Ford,Super Duty F-350 SRW,"4WD Crew Cab 172"" King Ranch",335950,Truck,52070,47992,0.06985982,673
2012,Ford,Super Duty F-450 DRW,"4WD Crew Cab 172"" XL",335951,Truck,50390,46481,0.05748664,27
2012,Ford,Super Duty F-450 DRW,"4WD Crew Cab 172"" XLT",335952,Truck,56140,51655,0.05782264,27
2012,Ford,Super Duty F-450 DRW,"4WD Crew Cab 172"" Lariat",335953,Truck,59860,55004,0.05802214,27
